3.51,-0.17,-0.51,1497,1503,1017,1497,18.82,0.29
3.51,-0.17,-0.21,1497,1503,1029,1497,18.83,0.29
3.51,-0.18,-0.02,1497,1503,1029,1497,18.83,0.30
3.50,-0.18,0.38,1497,1503,1041,1497,18.83,0.45
3.49,-0.18,0.66,1497,1503,1041,1497,18.83,0.63
3.49,-0.18,0.66,1497,1503,1053,1497,18.82,0.66
3.50,-0.18,0.55,1497,1503,1053,1497,18.82,0.77
3.50,-0.19,0.44,1497,1503,1065,1497,18.82,0.96
3.50,-0.18,0.38,1497,1503,1065,1497,18.82,1.01
3.50,-0.19,0.41,1497,1503,1061,1497,18.82,0.90
3.50,-0.20,0.25,1497,1503,1061,1497,18.81,0.67
3.51,-0.20,0.00,1500,1500,1065,1500,18.82,0.75
3.51,-0.21,-0.31,1500,1500,1065,1500,18.81,0.64
3.52,-0.21,-0.48,1497,1503,1065,1497,18.80,0.44
3.53,-0.21,-0.47,1497,1503,1065,1497,18.80,0.32
3.54,-0.21,-0.26,1497,1503,1061,1497,18.81,0.55
3.54,-0.22,-0.19,1497,1503,1061,1497,18.81,0.65
3.54,-0.22,-0.20,1497,1503,1061,1497,18.81,0.59
3.55,-0.23,-0.17,1497,1503,1061,1497,18.78,0.22
3.55,-0.23,0.04,1497,1503,1081,1497,18.76,-0.12
3.55,-0.24,0.17,1497,1503,1081,1497,18.77,-0.03
3.56,-0.24,0.22,1497,1503,1085,1497,18.76,-0.12
3.57,-0.24,0.02,1497,1503,1085,1497,18.75,-0.36
3.57,-0.25,0.01,1497,1503,1085,1497,18.75,-0.55
3.57,-0.26,0.17,1497,1503,1085,1497,18.74,-0.70
3.57,-0.26,0.20,1497,1503,1089,1497,18.74,-0.57
3.57,-0.26,-0.00,1497,1503,1089,1497,18.74,-0.46
3.57,-0.26,-0.37,1497,1503,1085,1497,18.72,-0.56
3.57,-0.27,-0.27,1497,1503,1085,1497,18.72,-0.45
3.57,-0.28,0.02,1497,1503,1089,1497,18.72,-0.45
3.57,-0.29,0.05,1497,1503,1089,1497,18.71,-0.55
3.58,-0.29,-0.13,1497,1503,1093,1497,18.65,-0.87
3.58,-0.30,-0.27,1497,1503,1093,1497,18.65,-1.05
